"id","printed","normalized","host","pdfPageStart","pdfPageEnd","printedPage","chapter","nearbyProject","contextClassification","nearbyText","sourceLineIndex"
"URL-OCC-0431","http://opensource.mit.edu/papers/healyschussman.pdf","http://opensource.mit.edu/papers/healyschussman.pdf","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","opensource.mit.edu","article / report / publication","Hardin, G. 1968. “The Tragedy of the Commons.” Science 162:1243–1248. Healy, K., and A. Schussman. 2003. “The Ecology of Open-Source Software Development.” http://opensource.mit.edu/papers/healyschussman.pdf. Hildebrand, J. D. 2004. “Hidden Agendas in Linux Land.” Software Develop- ment Times. http://www.sdtimes.com/cols/opensourcewatch_015.htm.","14"
"URL-OCC-0432","http://www.sdtimes.com/cols/opensourcewatch_015.htm","http://www.sdtimes.com/cols/opensourcewatch_015.htm","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.sdtimes.com","article / report / publication","Development.” http://opensource.mit.edu/papers/healyschussman.pdf. Hildebrand, J. D. 2004. “Hidden Agendas in Linux Land.” Software Develop- ment Times. http://www.sdtimes.com/cols/opensourcewatch_015.htm. Hissam, S., C. B. Weinstock, D. Plaksoh, and J. Asundi. 2001. Perspectives on Open Source Software. Technical Report CMU/SEI-2001-TR-019. Pittsburgh:","16"
"URL-OCC-0433","http://www.sei.cmu.edu/publications/documents/01.reports/01tr019.html","http://www.sei.cmu.edu/publications/documents/01.reports/01tr019.html","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.sei.cmu.edu","article / report / publication","Hissam, S., C. B. Weinstock, D. Plaksoh, and J. Asundi. 2001. Perspectives on Open Source Software. Technical Report CMU/SEI-2001-TR-019. Pittsburgh: Carnegie Mellon University. http://www.sei.cmu.edu/publications/documents/01 .reports/01tr019.html. Johns, A. 2001. “The Birth of Scientific Reading.” Nature 409:287–289. Johnson, J. P. 2002. “Economics of Open Source Software.” Journal of Eco-","19"
"URL-OCC-0434","http://www.osdn.com/bcg/bcg-0.73/BCGHackerSurvey0-73.html","http://www.osdn.com/bcg/bcg-0.73/BCGHackerSurvey0-73.html","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.osdn.com","project / organization homepage","of the American Medical Association 263(10):1321–1322. Lakhani, K. R., B. Wolf, J. Bates, and C. DiBona. 2002. “The Boston Consult- ing Group Hacker Survey, Release 0.73.” http://www.osdn.com/bcg/bcg-0.73/ BCGHackerSurvey0-73.html. Lee, S., N. Moisa, and M. Weiss. 2003. “Open Source as a Signaling Device: An Economic Analysis.” In J. Feller, B. Fitzgerald, S. Hissam, and K. Lakhani, eds.,","32"
"URL-OCC-0435","http://opensource.ucc.ie/icse2003","http://opensource.ucc.ie/icse2003","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","opensource.ucc.ie","article / report / publication","Economic Analysis.” In J. Feller, B. Fitzgerald, S. Hissam, and K. Lakhani, eds., Taking Stock of the Bazaar: Proceedings of the 3rd Annual Workshop on Open Source Software Engineering. http://opensource.ucc.ie/icse2003. Lerner, J., and J. Tirole. 2002. “Some Simple Economics of Open Source.” Journal of Industrial Economics 52:197–234.","37"
"URL-OCC-0436","http://www.welchco.com/02/14/01/60/00/10/3101.htm","http://www.welchco.com/02/14/01/60/00/10/3101.htm","","321","321","306","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.welchco.com","article / report / publication","Journal of Industrial Economics 52:197–234. Manley, M. R. 2000. “Managing Projects the Open Source Way.” http://www.welchco.com/02/14/01/60/00/10/3101.htm. 306 Charles M. Schweik","41"
"URL-OCC-0437","http://www.pkp.ubc.ca/ojs/","http://www.pkp.ubc.ca/ojs/","","322","322","307","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.pkp.ubc.ca","article / report / publication","J. Feller, B. Fitzgerald, S. Hissam, and K. Lakhani, eds., Perspectives on Free and Open Source Software. Cambridge, MA: MIT Press. Open Journal Systems. 2004. “Open Journal Systems” http://www.pkp.ubc .ca/ojs/. O'Reilly, T. 1999. “Lessons from Open-Source Software Development.” Com- munications of the ACM 42/4 (April): 33–37.","14"
"URL-OCC-0438","http://firstmonday.org/issues/issue3_3/raymond/","http://firstmonday.org/issues/issue3_3/raymond/","","322","322","307","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","First Monday","article / report / publication","Sebastopol, CA: O'Reilly and Associates. Raymond, E. 1998a. “The Cathedral and the Bazaar.” First Monday 3/3 (March). http://firstmonday.org/issues/issue3_3/raymond/. Raymond, E. 1998b. “Homesteading the Noosphere.” First Monday 3(10). http://www.firstmonday.dk/issues/issue3_10/raymond/index.html.","31"
"URL-OCC-0439","http://www.firstmonday.dk/issues/issue3_10/raymond/index.html","http://www.firstmonday.dk/issues/issue3_10/raymond/index.html","","322","322","307","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","First Monday","article / report / publication","(March). http://firstmonday.org/issues/issue3_3/raymond/. Raymond, E. 1998b. “Homesteading the Noosphere.” First Monday 3(10). http://www.firstmonday.dk/issues/issue3_10/raymond/index.html. Rischard, J. F. 2001. “High Noon: We Need New Approaches to Global Problem-Solving, Fast.” Journal of International Economic Law 4(3):507–","33"
"URL-OCC-0440","http://www.upgrade-cepis.org/issues/2005/3/up6-3Schweik.pdf","http://www.upgrade-cepis.org/issues/2005/3/up6-3Schweik.pdf","","322","322","307","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","UPGRADE / CEPIS","article / report / publication","Software ‘Commons.'” Upgrade: The European Journal for the Informatics Professional (June): 17–27. http://www.upgrade-cepis.org/issues/2005/3/up6 -3Schweik.pdf. Free/Open-Source Software and a Commons in Science 307","40"
"URL-OCC-0441","http://www.lulc.org/bcworkshop_2003/os_lulc_workshop_report_2003.pdf","http://www.lulc.org/bcworkshop_2003/os_lulc_workshop_report_2003.pdf","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.lulc.org","article / report / publication","Schweik, C. M., J. Evans, and J. M. Grove. 2003. “Initiating an Open Source\Content Landcover Change Modeling Effort.” http://www.lulc.org/ bcworkshop_2003/os_lulc_workshop_report_2003.pdf. Schweik, C. M., and J. M. Grove. 2000. “Fostering Open-Source Research via a World Wide Web System. “Public Administration and Management 5(3).","2"
"URL-OCC-0442","http://www.pamij.com/5_4/5_4_2_opensource.html","http://www.pamij.com/5_4/5_4_2_opensource.html","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","www.pamij.com","initiative / declaration / policy","Schweik, C. M., and J. M. Grove. 2000. “Fostering Open-Source Research via a World Wide Web System. “Public Administration and Management 5(3). http://www.pamij.com/5_4/5_4_2_opensource.html. Schweik, C. M., and A. Semenov. 2003. “The Institutional Design of ‘Open Source' Programming: Implications for Addressing Complex Public Policy and","6"
"URL-OCC-0443","http://www.firstmonday.org/issues/issue8_1/schweik/","http://www.firstmonday.org/issues/issue8_1/schweik/","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","First Monday","license / intellectual-property resource","Schweik, C. M., and A. Semenov. 2003. “The Institutional Design of ‘Open Source' Programming: Implications for Addressing Complex Public Policy and Management Problems.” First Monday 8(1). http://www.firstmonday.org/ issues/issue8_1/schweik/. Science.CreativeCommons.org. 2005. “welcome to Science Commons” http:// science.creativecommons.org/.","9"
"URL-OCC-0444","Science.CreativeCommons.org","Science.CreativeCommons.org","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","Creative Commons","license / intellectual-property resource","Management Problems.” First Monday 8(1). http://www.firstmonday.org/ issues/issue8_1/schweik/. Science.CreativeCommons.org. 2005. “welcome to Science Commons” http:// science.creativecommons.org/. Shaikh, M., and T. Cornford. 2003. “Version Management Tools: CVS to BK in","11"
"URL-OCC-0445","http://science.creativecommons.org/","http://science.creativecommons.org/","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","Creative Commons","license / intellectual-property resource","Management Problems.” First Monday 8(1). http://www.firstmonday.org/ issues/issue8_1/schweik/. Science.CreativeCommons.org. 2005. “welcome to Science Commons” http:// science.creativecommons.org/. Shaikh, M., and T. Cornford. 2003. “Version Management Tools: CVS to BK in the Linux Kernel.” In J. Feller, B. Fitzgerald, S. Hissam, and K. Lakhani, eds.,","11"
"URL-OCC-0446","http://opensource.ucc.ie/icse2003","http://opensource.ucc.ie/icse2003","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","opensource.ucc.ie","article / report / publication","the Linux Kernel.” In J. Feller, B. Fitzgerald, S. Hissam, and K. Lakhani, eds., Taking Stock of the Bazaar: Proceedings of the 3rd Annual Workshop on Open Source Software Engineering. http://opensource.ucc.ie/icse2003. Sharma, S., V. Sugumaran, and B. Rajgopalan. 2002. “A Framework for Creat- ing Hybrid–Open Source Software Communities.” Information Systems Journal","16"
"URL-OCC-0447","Sourceforge.net","Sourceforge.net","","323","323","308","10 - Free/Open-Source Software as a Framework for Establishing Commons in Science","sourceforge.net","article / report / publication","lishing and Its Implications: Report of a Symposium. Washington, DC: National Academies Press. Sourceforge.net. 2006. “Sourceforge.net” http://www.sourceforge.net. Stallman, R. M. 1999. “The GNU Operating System and the Free Software Movement.” In C. DiBona, S. Ockman, and M. Stone, eds., Open Sources:","23"
